No,파일명,데이터명,데이터셋구분,대분류명,소분류명,이미지파일경로,너비,높이
232,Img_000_0231,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0231.jpg,740,554
233,Img_000_0232,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0232.jpg,640,640
234,Img_000_0233,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0233.jpg,966,643
235,Img_000_0234,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0234.jpg,580,385
236,Img_000_0235,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0235.jpg,540,540
237,Img_000_0236,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0236.jpg,640,640
238,Img_000_0237,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0237.jpg,632,425
239,Img_000_0238,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0238.jpg,550,413
240,Img_000_0239,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0239.jpg,480,722
241,Img_000_0240,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0240.jpg,400,266
242,Img_000_0241,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0241.jpg,900,675
243,Img_000_0242,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0242.jpg,480,480
244,Img_000_0243,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0243.jpg,520,624
245,Img_000_0244,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0244.jpg,1080,1080
246,Img_000_0245,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0245.jpg,500,300
247,Img_000_0246,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0246.jpg,900,675
248,Img_000_0247,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0247.jpg,1000,666
249,Img_000_0248,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0248.jpg,740,555
250,Img_000_0249,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0249.jpg,1080,1080
251,Img_000_0250,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0250.jpg,450,299
252,Img_000_0251,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0251.jpg,1024,1820
253,Img_000_0252,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0252.jpg,408,306
254,Img_000_0253,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0253.jpg,591,370
255,Img_000_0254,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0254.jpg,448,444
256,Img_000_0255,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0255.jpg,640,491
257,Img_000_0256,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0256.jpg,930,650
258,Img_000_0257,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0257.jpg,600,400
259,Img_000_0258,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0258.jpg,504,316
260,Img_000_0259,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0259.jpg,300,300
261,Img_000_0260,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0260.jpg,640,640
262,Img_000_0261,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0261.jpg,550,309
263,Img_000_0262,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0262.jpg,1080,1080
264,Img_000_0263,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0263.jpg,300,300
265,Img_000_0264,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0264.jpg,400,308
266,Img_000_0265,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0265.jpg,640,640
267,Img_000_0266,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0266.jpg,520,390
268,Img_000_0267,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0267.jpg,555,736
269,Img_000_0268,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0268.jpg,640,640
270,Img_000_0269,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0269.jpg,838,545
271,Img_000_0270,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0270.jpg,750,524
272,Img_000_0271,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0271.jpg,1080,1080
273,Img_000_0272,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0272.jpg,500,500
274,Img_000_0273,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0273.jpg,329,269
275,Img_000_0274,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0274.jpg,550,412
276,Img_000_0275,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0275.jpg,740,493
277,Img_000_0276,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0276.jpg,1600,1200
278,Img_000_0277,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0277.jpg,1024,569
279,Img_000_0278,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0278.jpg,500,375
280,Img_000_0279,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0279.jpg,1280,720
281,Img_000_0280,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0280.jpg,900,600
282,Img_000_0281,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0281.jpg,268,400
283,Img_000_0282,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0282.jpg,335,400
284,Img_000_0283,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0283.jpg,602,400
285,Img_000_0284,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0284.jpg,533,400
286,Img_000_0285,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0285.jpg,600,400
287,Img_000_0286,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0286.jpg,600,400
288,Img_000_0287,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0287.jpg,600,400
289,Img_000_0288,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0288.jpg,514,400
290,Img_000_0289,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0289.jpg,720,400
291,Img_000_0290,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0290.jpg,266,400
292,Img_000_0291,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0291.jpg,595,400
293,Img_000_0292,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0292.jpg,600,400
294,Img_000_0293,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0293.jpg,295,400
295,Img_000_0294,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0294.jpg,267,400
296,Img_000_0295,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0295.jpg,267,400
297,Img_000_0296,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0296.jpg,267,400
298,Img_000_0297,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0297.jpg,521,400
299,Img_000_0298,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0298.jpg,600,400
300,Img_000_0299,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0299.jpg,533,400
301,Img_000_0300,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0300.jpg,615,400
302,Img_000_0301,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0301.jpg,533,400
303,Img_000_0302,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0302.jpg,602,400
304,Img_000_0303,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0303.jpg,712,400
305,Img_000_0304,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0304.jpg,712,400
306,Img_000_0305,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0305.jpg,267,400
307,Img_000_0306,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0306.jpg,600,400
308,Img_000_0307,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0307.jpg,600,400
309,Img_000_0308,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0308.jpg,481,400
310,Img_000_0309,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0309.jpg,711,400
311,Img_000_0310,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0310.jpg,600,400
312,Img_000_0311,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0311.jpg,712,400
313,Img_000_0312,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0312.jpg,712,400
314,Img_000_0313,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0313.jpg,300,400
315,Img_000_0314,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0314.jpg,600,400
316,Img_000_0315,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0315.jpg,533,400
317,Img_000_0316,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0316.jpg,533,400
318,Img_000_0317,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0317.jpg,642,400
319,Img_000_0318,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0318.jpg,266,400
320,Img_000_0319,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0319.jpg,658,400
321,Img_000_0320,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0320.jpg,567,400
322,Img_000_0321,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0321.jpg,600,400
323,Img_000_0322,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0322.jpg,600,400
324,Img_000_0323,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0323.jpg,600,400
325,Img_000_0324,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0324.jpg,600,400
326,Img_000_0325,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0325.jpg,267,400
327,Img_000_0326,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0326.jpg,267,400
328,Img_000_0327,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0327.jpg,267,400
329,Img_000_0328,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0328.jpg,775,400
330,Img_000_0329,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0329.jpg,596,400
331,Img_000_0330,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0330.jpg,528,400
332,Img_000_0331,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0331.jpg,378,400
333,Img_000_0332,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0332.jpg,712,400
334,Img_000_0333,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0333.jpg,267,400
335,Img_000_0334,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0334.jpg,533,400
336,Img_000_0335,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0335.jpg,267,400
337,Img_000_0336,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0336.jpg,600,400
338,Img_000_0337,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0337.jpg,600,400
339,Img_000_0338,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0338.jpg,600,400
340,Img_000_0339,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0339.jpg,267,400
341,Img_000_0340,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0340.jpg,533,400
342,Img_000_0341,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0341.jpg,600,400
343,Img_000_0342,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0342.jpg,533,400
344,Img_000_0343,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0343.jpg,665,400
345,Img_000_0344,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0344.jpg,598,400
346,Img_000_0345,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0345.jpg,533,400
347,Img_000_0346,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0346.jpg,712,400
348,Img_000_0347,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0347.jpg,598,400
349,Img_000_0348,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0348.jpg,600,400
350,Img_000_0349,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0349.jpg,593,400
351,Img_000_0350,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0350.jpg,533,400
352,Img_000_0351,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0351.jpg,533,400
353,Img_000_0352,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0352.jpg,601,400
354,Img_000_0353,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0353.jpg,692,400
355,Img_000_0354,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0354.jpg,267,400
356,Img_000_0355,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0355.jpg,600,400
357,Img_000_0356,한국음식,train,구이,갈비구이,data/한국음식/train/구이/갈비구이/Img_000_0356.jpg,600,400
