No,파일명,데이터명,데이터셋구분,이미지파일경로,라벨파일경로,너비,높이,객체개수
155,S3-N0401MF00148,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00148.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00148.txt,1920,1080,1
156,S3-N0401MF00149,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00149.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00149.txt,1920,1080,1
157,S3-N0401MF00150,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00150.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00150.txt,1920,1080,1
158,S3-N0401MF00151,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00151.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00151.txt,1920,1080,1
159,S3-N0401MF00152,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00152.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00152.txt,1920,1080,1
160,S3-N0401MF00153,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00153.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00153.txt,1920,1080,1
161,S3-N0401MF00154,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00154.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00154.txt,1920,1080,1
162,S3-N0401MF00155,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00155.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00155.txt,1920,1080,1
163,S3-N0401MF00156,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00156.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00156.txt,1920,1080,1
164,S3-N0401MF00157,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00157.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00157.txt,1920,1080,1
165,S3-N0401MF00158,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00158.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00158.txt,1920,1080,1
166,S3-N0401MF00159,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00159.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00159.txt,1920,1080,1
167,S3-N0401MF00160,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00160.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00160.txt,1920,1080,1
168,S3-N0401MF00161,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00161.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00161.txt,1920,1080,1
169,S3-N0401MF00162,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00162.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00162.txt,1920,1080,1
170,S3-N0401MF00163,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00163.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00163.txt,1920,1080,1
171,S3-N0401MF00164,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00164.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00164.txt,1920,1080,1
172,S3-N0401MF00165,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00165.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00165.txt,1920,1080,1
173,S3-N0401MF00166,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00166.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00166.txt,1920,1080,1
174,S3-N0401MF00167,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00167.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00167.txt,1920,1080,1
175,S3-N0401MF00168,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00168.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00168.txt,1920,1080,1
176,S3-N0401MF00169,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00169.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00169.txt,1920,1080,1
177,S3-N0401MF00170,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00170.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00170.txt,1920,1080,1
178,S3-N0401MF00171,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00171.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00171.txt,1920,1080,1
179,S3-N0401MF00172,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00172.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00172.txt,1920,1080,1
180,S3-N0401MF00173,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00173.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00173.txt,1920,1080,1
181,S3-N0401MF00174,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00174.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00174.txt,1920,1080,1
182,S3-N0401MF00175,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00175.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00175.txt,1920,1080,1
183,S3-N0401MF00176,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00176.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00176.txt,1920,1080,1
184,S3-N0401MF00177,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00177.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00177.txt,1920,1080,1
185,S3-N0401MF00178,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00178.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00178.txt,1920,1080,1
186,S3-N0401MF00179,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00179.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00179.txt,1920,1080,1
187,S3-N0401MF00180,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00180.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00180.txt,1920,1080,1
188,S3-N0401MF00181,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00181.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00181.txt,1920,1080,1
189,S3-N0401MF00182,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00182.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00182.txt,1920,1080,1
190,S3-N0401MF00183,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00183.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00183.txt,1920,1080,1
191,S3-N0401MF00184,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00184.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00184.txt,1920,1080,1
192,S3-N0401MF00185,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00185.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00185.txt,1920,1080,1
193,S3-N0401MF00186,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00186.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00186.txt,1920,1080,1
194,S3-N0401MF00187,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00187.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00187.txt,1920,1080,1
195,S3-N0401MF00188,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00188.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00188.txt,1920,1080,1
196,S3-N0401MF00189,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00189.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00189.txt,1920,1080,1
197,S3-N0401MF00190,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00190.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00190.txt,1920,1080,1
198,S3-N0401MF00191,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00191.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00191.txt,1920,1080,1
199,S3-N0401MF00192,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00192.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00192.txt,1920,1080,1
200,S3-N0401MF00193,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00193.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00193.txt,1920,1080,1
201,S3-N0401MF00194,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00194.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00194.txt,1920,1080,1
202,S3-N0401MF00195,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00195.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00195.txt,1920,1080,1
203,S3-N0401MF00196,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00196.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00196.txt,1920,1080,1
204,S3-N0401MF00197,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00197.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00197.txt,1920,1080,1
205,S3-N0401MF00198,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00198.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00198.txt,1920,1080,1
206,S3-N0401MF00199,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00199.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00199.txt,1920,1080,1
207,S3-N0401MF00200,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00200.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00200.txt,1920,1080,1
208,S3-N0401MF00201,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00201.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00201.txt,1920,1080,1
209,S3-N0401MF00202,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00202.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00202.txt,1920,1080,1
210,S3-N0401MF00203,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00203.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00203.txt,1920,1080,1
211,S3-N0401MF00204,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00204.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00204.txt,1920,1080,1
212,S3-N0401MF00205,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00205.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00205.txt,1920,1080,1
213,S3-N0401MF00206,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00206.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00206.txt,1920,1080,1
214,S3-N0401MF00207,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00207.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00207.txt,1920,1080,1
215,S3-N0401MF00208,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00208.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00208.txt,1920,1080,1
216,S3-N0401MF00209,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00209.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00209.txt,1920,1080,1
217,S3-N0401MF00210,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00210.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00210.txt,1920,1080,1
218,S3-N0401MF00211,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00211.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00211.txt,1920,1080,1
219,S3-N0401MF00212,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00212.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00212.txt,1920,1080,1
220,S3-N0401MF00214,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00214.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00214.txt,1920,1080,1
221,S3-N0401MF00215,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00215.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00215.txt,1920,1080,1
222,S3-N0401MF00216,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00216.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00216.txt,1920,1080,1
223,S3-N0401MF00217,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00217.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00217.txt,1920,1080,1
224,S3-N0401MF00218,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00218.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00218.txt,1920,1080,1
225,S3-N0401MF00219,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00219.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00219.txt,1920,1080,1
226,S3-N0401MF00220,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00220.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00220.txt,1920,1080,1
227,S3-N0401MF00221,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00221.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00221.txt,1920,1080,1
228,S3-N0401MF00222,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00222.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00222.txt,1920,1080,1
229,S3-N0401MF00223,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00223.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00223.txt,1920,1080,1
230,S3-N0401MF00224,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00224.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00224.txt,1920,1080,1
231,S3-N0401MF00225,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00225.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00225.txt,1920,1080,1
232,S3-N0401MF00226,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00226.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00226.txt,1920,1080,1
233,S3-N0401MF00227,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00227.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00227.txt,1920,1080,1
234,S3-N0401MF00228,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00228.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00228.txt,1920,1080,1
235,S3-N0401MF00229,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00229.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00229.txt,1920,1080,1
236,S3-N0401MF00230,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00230.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00230.txt,1920,1080,1
237,S3-N0401MF00231,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00231.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00231.txt,1920,1080,1
238,S3-N0401MF00232,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00232.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00232.txt,1920,1080,1
239,S3-N0401MF00233,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00233.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00233.txt,1920,1080,1
240,S3-N0401MF00234,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00234.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00234.txt,1920,1080,1
241,S3-N0401MF00235,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00235.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00235.txt,1920,1080,1
242,S3-N0401MF00236,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00236.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00236.txt,1920,1080,1
243,S3-N0401MF00237,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00237.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00237.txt,1920,1080,1
244,S3-N0401MF00238,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00238.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00238.txt,1920,1080,1
245,S3-N0401MF00239,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00239.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00239.txt,1920,1080,1
246,S3-N0401MF00240,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00240.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00240.txt,1920,1080,1
247,S3-N0401MF00241,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00241.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00241.txt,1920,1080,1
248,S3-N0401MF00242,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00242.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00242.txt,1920,1080,1
249,S3-N0401MF00243,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00243.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00243.txt,1920,1080,1
250,S3-N0401MF00244,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00244.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00244.txt,1920,1080,1
251,S3-N0401MF00245,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00245.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00245.txt,1920,1080,1
252,S3-N0401MF00248,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00248.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00248.txt,1920,1080,1
253,S3-N0401MF00249,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00249.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00249.txt,1920,1080,1
254,S3-N0401MF00250,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00250.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00250.txt,1920,1080,1
255,S3-N0401MF00251,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00251.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00251.txt,1920,1080,1
256,S3-N0401MF00252,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00252.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00252.txt,1920,1080,1
257,S3-N0401MF00253,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00253.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00253.txt,1920,1080,1
258,S3-N0401MF00254,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00254.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00254.txt,1920,1080,1
259,S3-N0401MF00255,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00255.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00255.txt,1920,1080,1
260,S3-N0401MF00256,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00256.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00256.txt,1920,1080,1
261,S3-N0401MF00257,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00257.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00257.txt,1920,1080,1
262,S3-N0401MF00258,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00258.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00258.txt,1920,1080,1
263,S3-N0401MF00259,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00259.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00259.txt,1920,1080,1
264,S3-N0401MF00260,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00260.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00260.txt,1920,1080,1
265,S3-N0401MF00265,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00265.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00265.txt,1920,1080,1
266,S3-N0401MF00268,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00268.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00268.txt,1920,1080,1
267,S3-N0401MF00269,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00269.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00269.txt,1920,1080,1
268,S3-N0401MF00270,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00270.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00270.txt,1920,1080,1
269,S3-N0401MF00271,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00271.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00271.txt,1920,1080,1
270,S3-N0401MF00272,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00272.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00272.txt,1920,1080,1
271,S3-N0401MF00273,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00273.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00273.txt,1920,1080,1
272,S3-N0401MF00274,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00274.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00274.txt,1920,1080,1
273,S3-N0401MF00275,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00275.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00275.txt,1920,1080,1
274,S3-N0401MF00276,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00276.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00276.txt,1920,1080,1
275,S3-N0401MF00277,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00277.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00277.txt,1920,1080,1
276,S3-N0401MF00278,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00278.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00278.txt,1920,1080,1
277,S3-N0401MF00279,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00279.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00279.txt,1920,1080,1
278,S3-N0401MF00280,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00280.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00280.txt,1920,1080,1
279,S3-N0401MF00281,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00281.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00281.txt,1920,1080,1
280,S3-N0401MF00282,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00282.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00282.txt,1920,1080,1
281,S3-N0401MF00283,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00283.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00283.txt,1920,1080,1
282,S3-N0401MF00284,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00284.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00284.txt,1920,1080,1
283,S3-N0401MF00285,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00285.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00285.txt,1920,1080,1
284,S3-N0401MF00286,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00286.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00286.txt,1920,1080,1
285,S3-N0401MF00287,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00287.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00287.txt,1920,1080,1
286,S3-N0401MF00288,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00288.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00288.txt,1920,1080,1
287,S3-N0401MF00289,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00289.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00289.txt,1920,1080,1
288,S3-N0401MF00290,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00290.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00290.txt,1920,1080,1
289,S3-N0401MF00291,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00291.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00291.txt,1920,1080,1
290,S3-N0401MF00292,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00292.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00292.txt,1920,1080,1
291,S3-N0401MF00293,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00293.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00293.txt,1920,1080,1
292,S3-N0401MF00294,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF00294.jpg,datasets/fire_smoke/labels/val/S3-N0401MF00294.txt,1920,1080,1
293,S3-N0401MF00295,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF00295.jpg,datasets/fire_smoke/labels/train/S3-N0401MF00295.txt,1920,1080,1
